song_id,speechiness,instrumentalness,key,time signature,acousticness,danceability,energy,loudness,tempo,genre
5NACaWLnFkMDY5c4IUiqml,0.0421,0.0,3,4,0.204,0.7020000000000001,0.473,-7.499,104.97399999999999,sad
4ZLzoOkj0MPWrTLvooIuaa,0.188,0.0,1,4,0.72,0.498,0.235,-16.541,118.917,sad
6lzLjIOyWTyTJvk0jraYee,0.16399999999999998,7.000000000000001e-06,1,4,0.64,0.545,0.33,-11.719000000000001,103.553,sad
1hV75RKxZt8p9C79mQVGgy,0.0294,0.00317,1,4,0.8440000000000001,0.713,0.451,-9.64,102.97200000000001,sad
7wFybC8jBH3zE139OpCtpG,0.0359,0.00133,2,4,0.0863,0.6629999999999999,0.675,-12.159,101.00399999999999,sad
1gs1wX1reGRMb775gtQNCs,0.0314,0.0,8,4,0.0987,0.562,0.517,-6.319,141.819,sad
7vGuf3Y35N4wmASOKLUVVU,0.0853,4.96e-06,4,4,0.256,0.52,0.7609999999999999,-3.093,141.971,sad
79NlESqzFSW0hdBWgls4FX,0.0302,0.0,10,4,0.48,0.565,0.381,-7.204,73.483,sad
5Z3GHaZ6ec9bsiI5BenrbY,0.0421,1.66e-05,1,4,0.19899999999999998,0.7979999999999999,0.539,-6.351,136.94899999999998,sad
6Vc5wAMmXdKIAM7WUoEb7N,0.0355,2.89e-06,2,3,0.857,0.40700000000000003,0.147,-8.822000000000001,141.284,sad
6lOWoTqVnAWXchddtTH31W,0.113,1.78e-06,5,4,0.0153,0.586,0.624,-5.946000000000001,68.976,sad
52iLDrSoRtf9lcgFuLVfqE,0.0483,0.0,11,4,0.743,0.6809999999999999,0.292,-9.599,64.002,sad
4JIo8RztBbELr2gWJ5OGK6,0.0504,0.0,9,4,0.259,0.534,0.642,-3.971,92.963,sad
1sYFMF9wb8M6ZoY5C1Eltj,0.027999999999999997,0.000723,5,4,0.784,0.287,0.292,-8.32,86.736,sad
6xTU6B6nFwKKTSZ9ySXS80,0.0933,0.0,0,4,0.158,0.6890000000000001,0.505,-6.388999999999999,99.01700000000001,sad
45Egmo7icyopuzJN0oMEdk,0.0449,0.0,6,4,0.0956,0.708,0.648,-5.626,143.955,sad
7FIcIjKaQJpy0vWWFZMZGH,0.11199999999999999,6.48e-06,0,4,0.0874,0.5379999999999999,0.595,-7.398,183.736,sad
4zxBtj8UaieYXPe2JoQETa,0.0435,0.0,2,4,0.165,0.589,0.603,-5.517,76.874,sad
7tMbZ0RGW0jFsBw7ipEPEV,0.0307,4.35e-05,1,4,0.588,0.436,0.473,-7.24,108.906,sad
6mORGLOz79w6VsCRLWYYuK,0.0441,0.27699999999999997,9,3,0.9690000000000001,0.44299999999999995,0.369,-9.514,174.107,sad
5zxwumO0laRosoeOvbVSvc,0.0558,0.0,7,4,0.259,0.799,0.373,-8.999,98.035,sad
5nmHl233yo8XJvaNfdKAWU,0.0348,1.21e-06,0,4,0.39899999999999997,0.499,0.6729999999999999,-4.505,121.87,sad
1Pw5C4N6Fn5E4mGCxmbbVa,0.0523,0.0,10,4,0.693,0.4,0.564,-7.444,99.26899999999999,sad
6dVa7xk5dOoT6pOkDw1TMH,0.049,0.0,10,4,0.341,0.493,0.636,-5.894,120.13600000000001,sad
1jF7IL57ayN4Ity3jQqGu0,0.0299,0.0,2,4,0.00141,0.6729999999999999,0.629,-7.072,103.99799999999999,sad
4ofwffwvvnbSkrMSCKQDaC,0.0457,0.0,5,4,0.28600000000000003,0.672,0.735,-4.7330000000000005,115.741,happy
1dCaSvUR92UgJZwmNxnqZV,0.0286,1.58e-05,6,4,0.221,0.67,0.643,-7.1979999999999995,129.013,happy
1hLjLWrzO18acdCFcccFWk,0.0626,2.37e-05,8,4,0.0365,0.629,0.6859999999999999,-4.851,91.05,happy
5CLGzJsGqhCEECcpnFQA8x,0.0474,0.0,0,4,0.19399999999999998,0.653,0.809,-4.0569999999999995,92.213,happy
5N5k9nd479b1xpDZ4usjrg,0.0394,4.91e-06,11,4,0.0119,0.7809999999999999,0.768,-5.9910000000000005,123.07,happy
6lAqwGwFzQ44SrODqr0NmQ,0.0504,0.0,6,4,0.00834,0.5589999999999999,0.922,-4.5969999999999995,145.0,happy
1LhMopPAallLeaeNutqbgS,0.0789,1.09e-05,10,4,0.10300000000000001,0.7070000000000001,0.632,-7.031000000000001,97.04,happy
384JA8UkGvHNlbzR4gyxEq,0.0257,0.0,0,4,0.114,0.537,0.857,-5.791,103.98899999999999,happy
5N4erncE7kuUccm7zEmwzk,0.0473,3.33e-06,0,4,0.0104,0.588,0.67,-6.439,118.15899999999999,happy
5zhee6Apgg8QqeJObO4k1d,0.0285,0.0,4,4,0.007529999999999999,0.672,0.8029999999999999,-4.6930000000000005,136.007,happy
5ZVYh2tB5Ko3aCkwkJguZe,0.0501,1.27e-05,5,4,0.6459999999999999,0.669,0.406,-12.186,92.964,happy
3SdTKo2uVsxFblQjpScoHy,0.0393,7.07e-06,9,4,0.57,0.65,0.306,-9.443,118.068,happy
3h1in20DlO5KaSP1vLED90,0.0323,0.00158,8,4,0.079,0.6409999999999999,0.8059999999999999,-6.281000000000001,125.98700000000001,happy
7ef4DlsgrMEH11cDZd32M6,0.11,2.1899999999999997e-05,9,4,0.037000000000000005,0.7909999999999999,0.862,-3.24,123.994,happy
6dGnYIeXmHdcikdzNNDMm2,0.0347,0.00248,9,4,0.0339,0.557,0.54,-10.484000000000002,129.171,happy
5SxkdsY1ufZzoq9iXceLw9,0.0529,5.65e-06,0,4,0.0375,0.703,0.696,-5.482,121.969,happy
7D5vAulNfrQV6xEwzgH0OF,0.109,1.27e-05,5,4,0.317,0.7140000000000001,0.79,-3.7569999999999997,97.012,happy
265poZGWCyWo6h5tq7kiA6,0.0422,8.98e-06,6,4,0.000874,0.376,0.7709999999999999,-5.8,168.15400000000002,happy
76cy1WJvNGJTj78UqeA5zr,0.0943,0.0,7,4,0.0403,0.836,0.544,-5.975,97.02799999999999,happy
4BfRDZLIiznSnwU7DdDL9N,0.0544,0.000454,1,4,0.00253,0.698,0.843,-4.789,105.83,happy
5nPdMALTEd7HOjn16oNf2X,0.0344,2.87e-06,5,4,0.149,0.7290000000000001,0.8440000000000001,-8.824,131.459,happy
2374M0fQpWi3dLnB54qaLX,0.0323,7.950000000000001e-05,9,4,0.257,0.6709999999999999,0.373,-18.064,92.71700000000001,happy
0PDCewmZCp0P5s00bptcdd,0.042,0.00234,8,4,0.228,0.685,0.623,-11.145999999999999,126.73899999999999,happy
4TBBPZks71c60whhq0PgdP,0.0531,0.0,2,4,0.17600000000000002,0.631,0.69,-6.676,94.574,happy
4w3tQBXhn5345eUXDGBWZG,0.0457,1.54e-06,6,4,0.41600000000000004,0.5539999999999999,0.7829999999999999,-5.852,105.39,happy
1EzrEOXmMH3G43AXT1y7pA,0.0468,0.0,11,4,0.595,0.6859999999999999,0.457,-8.322000000000001,150.953,happy
05wIrZSwuaVWhcv5FfqeH0,0.037000000000000005,0.17300000000000001,10,4,0.0116,0.596,0.8690000000000001,-11.97,109.902,happy
136GkI97Kq94KUiBywEfK0,0.0337,0.0,11,4,0.41200000000000003,0.706,0.636,-7.827000000000001,101.089,happy
4NtUY5IGzHCaqfZemmAu56,0.0403,0.0016600000000000002,9,4,0.382,0.539,0.884,-6.53,100.81200000000001,happy
5imShWWzwqfAJ9gXFpGAQh,0.115,0.00023199999999999997,2,4,0.159,0.5770000000000001,0.7559999999999999,-5.82,176.75,happy
7cLkQkC9Z7hnN767rfRl5G,0.0482,4.73e-06,9,4,0.289,0.818,0.768,-6.975,121.56200000000001,happy
69Qa7czzqraPWZgxpQN405,0.0798,0.0,10,4,0.762,0.617,0.81,-6.513,97.389,happy
2nGFzvICaeEWjIrBrL2RAx,0.0362,1.34e-06,9,4,0.16699999999999998,0.7390000000000001,0.511,-7.843999999999999,96.038,happy
5fgkjhICZnqFctrV0AyuQD,0.0357,0.0,0,4,0.547,0.5670000000000001,0.512,-8.831,130.269,happy
3b0EOvScbZUc0qJx0E1L2z,0.0394,9.68e-05,8,4,0.29,0.639,0.5479999999999999,-13.534,98.359,happy
08bNPGLD8AhKpnnERrAc6G,0.0504,0.0,9,4,0.205,0.626,0.88,-2.384,95.079,happy
28wGX1hoLCRbBZbEqITvE3,0.0343,0.0,11,4,0.43700000000000006,0.677,0.693,-7.561,130.013,happy
7hQJA50XrCWABAu5v6QZ4i,0.18600000000000003,0.000681,5,4,0.0488,0.5589999999999999,0.855,-5.077,156.311,happy
4VywXu6umkIQ2OS0m1I79y,0.0685,7.01e-06,7,4,0.29100000000000004,0.866,0.34700000000000003,-9.552999999999999,110.06299999999999,happy
38TXeCvUUqf3PeoPvnERV6,0.0557,0.0,2,4,0.0213,0.591,0.9309999999999999,-4.84,101.551,happy
0hLObGB9xRjuRVasHehmLI,0.0374,0.0016,0,4,0.826,0.675,0.368,-14.072000000000001,106.001,calm
11r8xMuVTS66RjtYgLneRw,0.0356,0.000534,2,4,0.613,0.38799999999999996,0.322,-8.933,86.73899999999999,calm
1Omt5bfz1tZUCqd26HxbS0,0.106,0.0,6,4,0.22899999999999998,0.58,0.687,-5.4,76.014,calm
2d1fFtfsPOqCoTURgBKV7N,0.0533,0.0,8,4,0.248,0.7290000000000001,0.406,-9.388,127.954,calm
7GN6EEENu7xnl2lEipjN4X,0.0261,0.166,6,3,0.10099999999999999,0.6859999999999999,0.41700000000000004,-6.294,95.98899999999999,calm
0FfZudphGgQTGeEV6AhmOs,0.135,0.0686,10,4,0.381,0.43799999999999994,0.677,-7.535,167.989,calm
0zswVEAFordAn8lbrgWsb6,0.0325,0.000206,1,4,0.39799999999999996,0.579,0.5589999999999999,-7.337999999999999,151.985,calm
1sfTdlWfcFdI7NfmcfZPii,0.0344,3.79e-06,4,4,0.324,0.73,0.68,-4.886,109.57600000000001,calm
3dB80di8lmoWQD8v3qoJXT,0.0537,0.00103,7,4,0.524,0.835,0.371,-7.888999999999999,77.222,calm
62oCnK99vT8HOgwPsvXuiM,0.0367,0.8759999999999999,5,4,0.6579999999999999,0.6609999999999999,0.585,-11.255,129.98,calm
4PuUa8e5s7P3Zv1IdCGIsa,0.0258,0.000825,10,4,0.86,0.522,0.256,-11.216,76.35,calm
4T5tKuQBjol779cYZyL9D2,0.0621,2.26e-05,7,4,0.601,0.536,0.322,-12.834000000000001,135.5,calm
0ljxKa4x3ahmDeQOrLCjJr,0.0462,0.0513,1,4,0.496,0.536,0.517,-8.184,85.479,calm
20OrSCxQNhfAtiWtbLn3hf,0.0539,0.0,11,4,0.379,0.569,0.46399999999999997,-8.27,84.565,calm
1NawD4ezwYuCtues1xG2Xj,0.0287,3.47e-06,0,4,0.124,0.547,0.45899999999999996,-10.5,135.968,calm
4OtHK3jbvvuGHc6rt5SFuT,0.0245,0.0888,9,3,0.16,0.544,0.527,-5.167000000000001,81.945,calm
3w4hSYOCUcsfk86JcjkO1a,0.0315,0.244,10,3,0.75,0.41,0.27899999999999997,-13.248,115.302,calm
3GKKCjidbffsVOECWr4eHV,0.0354,0.0,7,4,0.263,0.49700000000000005,0.521,-6.945,147.84799999999998,calm
28cWSDq9XnuCRkWv0HBcPh,0.0342,0.0,5,4,0.21,0.684,0.382,-8.437999999999999,77.408,calm
3KImvFzE4G4xg7GvPewvrw,0.0551,0.0335,5,4,0.667,0.684,0.33799999999999997,-10.332,143.904,calm
5EYi2rH4LYs6M21ZLOyQTx,0.0544,0.00474,3,4,0.217,0.7559999999999999,0.609,-7.9270000000000005,117.023,calm
5p4ydBPTPRhhQ6mWTWswXJ,0.0365,1.76e-05,11,4,0.126,0.474,0.484,-9.793,119.91,calm
58iT2lT6yiTwJyN8zlXrKt,0.0263,0.40299999999999997,4,4,0.22399999999999998,0.473,0.46,-10.936,141.011,calm
0ujUFGhFhoNJ0HXNWsVWeg,0.0642,0.00571,6,4,0.4,0.78,0.529,-7.063,146.39,calm
0i5QVxsK3IvEDbUjTA64Li,0.027999999999999997,1.09e-06,0,4,0.00114,0.541,0.616,-6.53,144.218,calm
0iWUW8UNkmyUa8Aa6anow6,0.031,5.660000000000001e-05,5,4,0.61,0.519,0.515,-9.448,80.329,calm
2hfR9FIdzAhrWIm3F6Um5s,0.0243,0.927,10,4,0.711,0.561,0.47,-11.503,147.991,calm
4S0ArvMnn2qbEC0LDZboDy,0.04,0.013999999999999999,4,4,0.591,0.613,0.6,-8.259,113.846,calm
2BVyCBKJYlSdxic0yVpJ9C,0.0303,9.19e-05,3,4,0.385,0.557,0.495,-8.229,165.097,calm
5mdooqkfMvf7LtIFKReUYg,0.0316,1.65e-05,8,4,0.731,0.5329999999999999,0.32,-8.818999999999999,98.036,calm
7GSCMV1NIEYXDeMwjgM6vf,0.0283,0.155,0,4,0.324,0.754,0.528,-8.32,102.98100000000001,calm
43eSdLibmTPIph1hHWo3Eh,0.0477,0.0216,3,4,0.828,0.451,0.507,-9.219,155.908,calm
0qaWxVVd3KrP4WY27KWpIe,0.0328,0.00187,7,4,0.39299999999999996,0.493,0.43799999999999994,-9.488,78.331,calm
2a1V9QpXiVGHkb6m0vabRU,0.0315,0.0,7,3,0.792,0.456,0.405,-5.236000000000001,158.81799999999998,calm
54YE9pzrjZToZSneNAXV99,0.033,9.070000000000001e-05,10,4,0.84,0.544,0.29600000000000004,-9.424,158.253,calm
47KDDZgFiX1w6RFOuLXsSn,0.0334,3.43e-06,7,3,0.73,0.564,0.354,-10.85,98.075,calm
3XRDrBtoCJAMDQJgSzJ9WT,0.025,0.0219,0,4,0.853,0.598,0.34299999999999997,-11.04,103.984,calm
4iH31mAwPbG9SSPN6nHWgu,0.0449,0.262,2,3,0.968,0.441,0.379,-9.545,174.118,calm
3ET6DgEdRQZQiMmQenluWv,0.20800000000000002,0.0019399999999999999,9,4,0.81,0.488,0.562,-8.277999999999999,80.018,calm
7412fpVfB2PSSb1nENQczC,0.0371,0.000907,2,4,0.8909999999999999,0.498,0.502,-8.052,81.169,calm
2Udqf7KvwpueIRCSKtZy2P,0.174,0.00011200000000000001,8,4,0.00223,0.435,0.9129999999999999,-5.358,108.725,angry
2W2eaLVKv9NObcLXlYRZZo,0.0775,5.62e-06,7,4,0.0309,0.331,0.946,-4.599,139.965,angry
6wqJeItl3Vc3az4ZicSQAB,0.171,5.44e-06,6,4,0.0177,0.29100000000000004,0.9740000000000001,-2.997,134.724,angry
61mWefnWQOLf90gepjOCb3,0.168,0.000294,4,4,0.00023700000000000001,0.354,0.982,-3.0260000000000002,143.77200000000002,angry
2gscB6kDOmrv1P6qs2KXE3,0.10400000000000001,0.0,7,4,0.0020800000000000003,0.382,0.996,-4.119,93.345,angry
5hheGdf1cb4rK0FNiedCfK,0.0648,0.0008810000000000001,9,4,0.00591,0.39799999999999996,0.9390000000000001,-2.865,92.027,angry
7fcfNW0XxTWlwVlftzfDOR,0.0804,0.00221,1,4,0.000155,0.43,0.7040000000000001,-8.008,118.242,angry
2M5WTwqnkyz7bW6P1CiD6q,0.0553,0.5589999999999999,7,4,0.000594,0.419,0.878,-6.352,147.385,angry
7vrLphPq4yjaX7jiDdd2Nc,0.151,0.0617,11,4,9.620000000000001e-05,0.623,0.983,-3.548,134.975,angry
6W21LNLz9Sw7sUSNWMSHRu,0.052000000000000005,0.105,2,4,2.23e-05,0.353,0.898,-5.877000000000001,103.29299999999999,angry
2F6FfZ4w8z3eJpSxPotVO5,0.040999999999999995,0.00124,4,4,0.00014,0.46799999999999997,0.769,-7.0360000000000005,104.102,angry
5V3mdRI2yQxbSsJGDPc5lD,0.121,0.0007469999999999999,7,4,0.00035299999999999996,0.42,0.929,-3.8989999999999996,127.204,angry
7r7NIoBZynrYIKZnIS5Z1Q,0.0446,0.00355,0,4,0.0006730000000000001,0.46,0.98,-2.55,150.061,angry
6uOzYMGucTA0MAFwS2FNB2,0.0898,0.00037999999999999997,7,4,8.690000000000001e-05,0.551,0.982,-5.207999999999999,138.064,angry
0WKY4nRJgz3GUG7IqkTgUH,0.14400000000000002,0.0,9,4,0.11199999999999999,0.604,0.785,-7.47,143.904,angry
6fd3mZrsVbe7N6whWrlZYv,0.0585,0.0,9,4,0.009290000000000001,0.512,0.79,-6.166,146.162,angry
59WN2psjkt1tyaxjspN8fp,0.304,0.0,7,4,0.0266,0.466,0.833,-4.215,88.785,angry
0tZ3mElWcr74OOhKEiNz1x,0.184,0.0601,5,4,0.0124,0.41200000000000003,0.919,-7.291,166.36700000000002,angry
4ImIJRZNJhNQLLdUFSYJoS,0.055999999999999994,1.1900000000000001e-05,10,4,0.000319,0.649,0.8959999999999999,-2.7039999999999997,90.009,angry
4V05j7HDUU2bZQwDOeIySh,0.0644,0.000164,4,4,0.000624,0.56,0.892,-3.365,90.615,angry
2Pvw7sZ7cTFMihs9RxNYvD,0.0479,0.000359,6,4,0.0029,0.609,0.935,-2.9410000000000003,95.95700000000001,angry
0W9Xvd4Qx1aZPxEi94vgRY,0.0423,0.0065,2,4,4.93e-05,0.32799999999999996,0.9390000000000001,-1.6540000000000001,185.97099999999998,angry
3K4HG9evC7dg3N0R9cYqk4,0.0491,1.32e-06,9,4,0.0014,0.49200000000000005,0.9690000000000001,-4.419,95.13600000000001,angry
6ysSxlwVqjVpfSskyJJmGW,0.0703,0.000455,3,4,8.87e-05,0.503,0.9670000000000001,-3.736,124.435,angry
2aJ4SR65U9hwJx2WwrX0tj,0.0439,0.00343,0,4,0.00047999999999999996,0.611,0.6559999999999999,-4.574,132.993,angry
3xktQXIr1OD3ENc19viwDP,0.0717,0.002,4,4,0.00366,0.654,0.9279999999999999,-3.406,130.951,angry
4Kk366060yR9NWcHRxQxHp,0.0957,1.05e-05,4,4,0.000193,0.5489999999999999,0.9490000000000001,-3.2510000000000003,120.95200000000001,angry
1gAaRSN57UYVRI4eWRyAvP,0.0425,0.0,6,4,0.000391,0.484,0.9129999999999999,-4.305,103.103,angry
2oTDOIAdsxPTE7yAp4YOcv,0.0793,8.72e-05,4,4,0.0113,0.8540000000000001,0.71,-6.32,106.89399999999999,angry
1GTPxha6U7x9ElVxkQw3OK,0.0793,0.442,11,4,0.00339,0.534,0.946,-5.167000000000001,141.517,angry
4dHQtmWiGcsuRjG4WBfCTG,0.0832,0.0,5,4,0.0169,0.451,0.9520000000000001,-4.13,149.08,angry
0HEFPMDaULAoYOI9jq8w2S,0.0446,0.0,9,4,0.0265,0.479,0.8809999999999999,-4.897,146.822,angry
6znbTbavmg6c6mrWK81GqQ,0.0856,4.34e-06,10,4,7.74e-05,0.43,0.96,-4.2669999999999995,153.918,angry
1wJyVldOVNI1Fipa513W8S,0.324,0.0,1,4,0.177,0.754,0.8809999999999999,-3.397,91.927,angry
3imITUqEhkebNbOoS1yrWm,0.14,0.0,2,4,2.5300000000000002e-05,0.342,0.981,-3.228,160.083,angry
6G7URf5rGe6MvNoiTtNEP7,0.0666,0.0,0,4,0.000256,0.589,0.8809999999999999,-4.62,129.95,angry
15qf0H31MChhqKr2zvejla,0.113,0.0,10,4,0.000263,0.42,0.983,-3.437,149.958,angry
5D25Vmd458UZ6n27g76d3l,0.0868,0.0,0,4,7.120000000000001e-05,0.507,0.9329999999999999,-4.7,149.998,angry
1fTNpl2mxqHVlLqRNbyDhR,0.10400000000000001,0.0,10,4,7.35e-05,0.24100000000000002,0.97,-4.246,159.93,angry
1HykUKaVU0CEUvv1vLKkXj,0.0494,0.0,3,4,0.0049700000000000005,0.625,0.951,-5.209,128.01,angry
